incident_id,control_id,barrier_role_match_text,barrier_family,barrier_type,side,line_of_defense,barrier_status,barrier_failed,barrier_failed_human,human_contribution_value,pif_competence,pif_fatigue,pif_communication,pif_situational_awareness,pif_procedures,pif_workload,pif_time_pressure,pif_tools_equipment,pif_safety_culture,pif_management_of_change,pif_supervision,pif_training,supporting_text,confidence,incident_summary
02-may-2024_gc20478_murphy20ev2010r,C-011,"Barrier: Hydraulic system pressure relief and test port design
Role: Engineering control to limit hydraulic fluid release during system failure
LOD Basis: Pressure containment design",pressure_relief_blowdown_flare_disposal,engineering,mitigation,2nd,failed,True,False,,True,False,True,False,True,False,False,True,False,True,False,True,"[""As a result of the failed brakes, a Loss of Primary Containment (LOPC) occurred due to a hydraulic test port failure during the descent of the water bag, which sprayed hydraulic fluid onboard the rig."", ""The hydraulic motors were damaged due to the uncontrolled descent which caused the motors to act as pumps. LOPC occurred due to the motors becoming pumps with unregulated pressure which ejected two minimess test ports.""]",high,"On May 2, 2024, during 5-year recertification load testing of the Forward Starboard knuckle boom crane (KBC #1) on the drillship Noble Stanley Lafosse, a winch brake assembly failure occurred at approximately 70 metric tons while attempting to reach the full load test of 93.5 MT. The failure resulted in uncontrolled descent of a water bag test load, causing a Loss of Primary Containment (LOPC) due to hydraulic test port failure. The water bag contacted the take-on station corner, ripped open, and descended into the Gulf of Mexico. Property damage totaled $168,150. Root cause was determined to be crane overload due to improper sea lift area designation combined with lack of personnel training on Automatic Overload Protection System (AOPS) functionality and inadequate procedures."
07-mar-2024_kc20785_llog_ev2010r2028129,C-001,"Barrier: Permit to Work Standard Operating Manual for Slip & Cut Drill Line
Role: Procedural control to ensure safe execution of slip and cut operations
LOD Basis: Primary control to prevent deviation from safe procedures",training,administrative,prevention,1st,degraded,True,False,,False,False,True,True,True,False,False,True,False,True,True,False,"[""the Permit to Work Standard Operation Manual for slip and cut drill line lacked instructions"", ""Job procedures not followed. Poor pre-job task and the Permit to Work Standard Operation Manual for slip and cut drill line lacked instructions.""]",high,"On 7 March 2024 at 1500 hours, during slip and cut drill line operations on the Seadrill West Neptune drillship, a 2-inch diameter drill line (approximately 19 feet long, 148 pounds) slipped from a nylon web sling being used with an air tugger and fell freely to the rig floor. A Seadrill employee attempting to exit the area tripped over coiled drill line and fell, and was subsequently struck by the falling drill line on his hardhat, middle back, and left shoulder. The employee sustained a torn labrum and shoulder strain requiring 10-12 weeks of physical therapy."
07-mar-2024_kc20785_llog_ev2010r2028129,C-002,"Barrier: Supervision of slip and cut drill line operations
Role: Supervisory oversight to ensure procedures are followed and safe practices maintained
LOD Basis: Direct supervision to prevent deviations and unsafe practices",training,administrative,prevention,1st,failed,True,True,,False,False,True,True,True,False,False,True,False,True,True,False,"[""Inadequate supervision. The Supervisor for the slip and cut drill line operations was not aware of the Seadrill Crew's plan of using a nylon web sling."", ""lack of supervision""]",high,"On 7 March 2024 at 1500 hours, during slip and cut drill line operations on the Seadrill West Neptune drillship, a 2-inch diameter drill line (approximately 19 feet long, 148 pounds) slipped from a nylon web sling being used with an air tugger and fell freely to the rig floor. A Seadrill employee attempting to exit the area tripped over coiled drill line and fell, and was subsequently struck by the falling drill line on his hardhat, middle back, and left shoulder. The employee sustained a torn labrum and shoulder strain requiring 10-12 weeks of physical therapy."
07-mar-2024_kc20785_llog_ev2010r2028129,C-003,"Barrier: Communication of lifting method and operational plan
Role: Ensure all personnel understand the planned lifting operation and hazards
LOD Basis: Clear communication prevents misunderstandings and unsafe deviations",communication,administrative,prevention,1st,failed,True,True,,False,False,True,True,True,False,False,True,False,True,True,False,"[""The Derrickman informed the Driller that the crew will be lifting the drill line, but he failed to communicate how the drill line was going to be lifted."", ""Inadequate job instructions provided. The Driller was informed by the Derrickman about that the Seadrill Crew's decision to lift the 2-inch drill line, but he failed to communicate to the Driller how this operation was going to be performed."", ""poor communication""]",high,"On 7 March 2024 at 1500 hours, during slip and cut drill line operations on the Seadrill West Neptune drillship, a 2-inch diameter drill line (approximately 19 feet long, 148 pounds) slipped from a nylon web sling being used with an air tugger and fell freely to the rig floor. A Seadrill employee attempting to exit the area tripped over coiled drill line and fell, and was subsequently struck by the falling drill line on his hardhat, middle back, and left shoulder. The employee sustained a torn labrum and shoulder strain requiring 10-12 weeks of physical therapy."
07-mar-2024_kc20785_llog_ev2010r2028129,C-004,"Barrier: Proper rigging and use of nylon web sling for suspended loads
Role: Engineering control to ensure suspended load is properly secured and will not slip
LOD Basis: Secondary control to prevent load slip if procedures are deviated",other_engineering,engineering,prevention,2nd,failed,True,True,,False,False,True,True,True,False,False,True,False,True,True,False,"[""The improper use a nylon web sling that lost its bite allowed the 2-inch diameter drill line to slip through the sling and fall freely to the rig floor injuring a Seadrill employee."", ""A nylon web sling was then placed about 4 feet from the end of the drill line. The Air Tugger Operator lifted the drill line about 20 to 25 feet and the drill line righted the abnormal twist. The Air Tugger Operator started to lower the drill line when it slipped from the nylon web sling and fell freely to the rig floor."", ""improper use of a nylon web sling that allowed the drill line to slip out""]",high,"On 7 March 2024 at 1500 hours, during slip and cut drill line operations on the Seadrill West Neptune drillship, a 2-inch diameter drill line (approximately 19 feet long, 148 pounds) slipped from a nylon web sling being used with an air tugger and fell freely to the rig floor. A Seadrill employee attempting to exit the area tripped over coiled drill line and fell, and was subsequently struck by the falling drill line on his hardhat, middle back, and left shoulder. The employee sustained a torn labrum and shoulder strain requiring 10-12 weeks of physical therapy."
07-mar-2024_kc20785_llog_ev2010r2028129,C-005,"Barrier: Management of change procedures for deviation from standard slip and cut operations
Role: Administrative control to evaluate and approve deviations from standard procedures
LOD Basis: Prevent unauthorized deviations that could introduce new hazards",procedures,administrative,prevention,1st,failed,True,False,,False,False,True,True,True,False,False,True,False,True,True,False,"[""Inadequate management of change procedures. The Seadrill Crew deviated from the normal procedures for slip and cut drill line by tying of the drill line to the Cat Head."", ""the crew deviated from the normal procedures for slip and cut drill line""]",high,"On 7 March 2024 at 1500 hours, during slip and cut drill line operations on the Seadrill West Neptune drillship, a 2-inch diameter drill line (approximately 19 feet long, 148 pounds) slipped from a nylon web sling being used with an air tugger and fell freely to the rig floor. A Seadrill employee attempting to exit the area tripped over coiled drill line and fell, and was subsequently struck by the falling drill line on his hardhat, middle back, and left shoulder. The employee sustained a torn labrum and shoulder strain requiring 10-12 weeks of physical therapy."
07-mar-2024_kc20785_llog_ev2010r2028129,C-006,"Barrier: Personnel positioning and exclusion from line of fire during lifting operations
Role: Prevent personnel from being in drop zone during suspended load operations
LOD Basis: Secondary control to prevent injury if load is dropped",evacuation_muster_shelter_exclusion_access_control,administrative,mitigation,2nd,failed,True,True,,False,False,True,True,True,False,False,True,False,True,True,False,"[""A Seadrill employee, situated in the line of fire attempted to move out of the way. As he was exiting the area, he tripped over the coiled drill line and fell on his right shoulder and face on the rig floor."", ""the Seadrill employee who had fallen to the rig floor on his right shoulder when he was exiting the cone of exposure""]",high,"On 7 March 2024 at 1500 hours, during slip and cut drill line operations on the Seadrill West Neptune drillship, a 2-inch diameter drill line (approximately 19 feet long, 148 pounds) slipped from a nylon web sling being used with an air tugger and fell freely to the rig floor. A Seadrill employee attempting to exit the area tripped over coiled drill line and fell, and was subsequently struck by the falling drill line on his hardhat, middle back, and left shoulder. The employee sustained a torn labrum and shoulder strain requiring 10-12 weeks of physical therapy."
07-mar-2024_kc20785_llog_ev2010r2028129,C-007,"Barrier: Air tugger operation and load control procedures
Role: Ensure proper operation of air tugger to maintain control of suspended load
LOD Basis: Equipment control to prevent uncontrolled lowering of load",other_engineering,engineering,prevention,2nd,degraded,True,True,,False,False,True,True,True,False,False,True,False,True,True,False,"[""The Air Tugger Operator started to lower the drill line when it slipped from the nylon web sling and fell freely to the rig floor."", ""the nylon web sling lost its bite that allowed 19 feet of the 2-inch diameter drill line weighing 148 pounds to fall freely to the rig floor""]",medium,"On 7 March 2024 at 1500 hours, during slip and cut drill line operations on the Seadrill West Neptune drillship, a 2-inch diameter drill line (approximately 19 feet long, 148 pounds) slipped from a nylon web sling being used with an air tugger and fell freely to the rig floor. A Seadrill employee attempting to exit the area tripped over coiled drill line and fell, and was subsequently struck by the falling drill line on his hardhat, middle back, and left shoulder. The employee sustained a torn labrum and shoulder strain requiring 10-12 weeks of physical therapy."
08-july-2024_st2023cc_cantium20ev2010r,C-001,"Barrier: Job Safety Analysis (JSA) for pull out of hole task
Role: Identify hazards and control measures for POOH operation
LOD Basis: Planning and hazard identification control",other_admin,administrative,prevention,1st,degraded,True,False,,True,False,True,True,True,False,False,True,True,False,True,True,"[""Although a JSA was used for pulling out of the hole, it did not state the hazard of the traveling block striking the crown block assembly""]",high,"On July 8, 2024, at 1908 hours, while pulling out of the hole with drill pipe on the jack-up Enterprise 205 at South Timbalier Block 23, the traveling block struck the crown saver assembly with approximately 117,000 lbs overpull, resulting in $11,210 in damages to the crown saver and crown-o-matic. The driller lost situational awareness by focusing on pipe tally while pulling, and the crown-o-matic failed to trip when contacted by the drill line because the barrel was not set properly. The incident was not immediately reported to BSEE."
08-july-2024_st2023cc_cantium20ev2010r,C-002,"Barrier: Crown-o-matic (COM) device - mechanical trip mechanism
Role: Automatically stop traveling block when it reaches crown block
LOD Basis: Mechanical safety device to prevent overpull",other_engineering,engineering,prevention,1st,failed,True,False,,True,False,True,True,True,False,False,True,True,False,True,True,"[""the COM failed to trip when contacted by the wire rope because the barrel wasn't set properly"", ""According to Cantium's report, the drill line contacted the COM, but it did not move the barrel enough to trip the COM""]",high,"On July 8, 2024, at 1908 hours, while pulling out of the hole with drill pipe on the jack-up Enterprise 205 at South Timbalier Block 23, the traveling block struck the crown saver assembly with approximately 117,000 lbs overpull, resulting in $11,210 in damages to the crown saver and crown-o-matic. The driller lost situational awareness by focusing on pipe tally while pulling, and the crown-o-matic failed to trip when contacted by the drill line because the barrel was not set properly. The incident was not immediately reported to BSEE."
08-july-2024_st2023cc_cantium20ev2010r,C-003,"Barrier: Driller monitoring and control of drawworks during POOH
Role: Operator maintains awareness and control of pipe movement
LOD Basis: Operator situational awareness and manual control",training,administrative,prevention,2nd,failed,True,True,negative,True,False,True,True,True,False,False,True,True,False,True,True,"[""DR1 lost situational awareness by checking the pipe tally while pulling out of the hole"", ""While picking up to check the crown-o-matic and rack back stand, I looked at the pipe tally to count stands to top of liner and C.O.M. didn't trip"", ""With the drawworks still engaged, the DR1 decided to focus his attention on the pipe tally""]",high,"On July 8, 2024, at 1908 hours, while pulling out of the hole with drill pipe on the jack-up Enterprise 205 at South Timbalier Block 23, the traveling block struck the crown saver assembly with approximately 117,000 lbs overpull, resulting in $11,210 in damages to the crown saver and crown-o-matic. The driller lost situational awareness by focusing on pipe tally while pulling, and the crown-o-matic failed to trip when contacted by the drill line because the barrel was not set properly. The incident was not immediately reported to BSEE."
08-july-2024_st2023cc_cantium20ev2010r,C-004,"Barrier: Floorhand monitoring of ascending drill pipe and tool joint counting
Role: Crew member tracks pipe movement and alerts driller to position
LOD Basis: Crew communication and monitoring during POOH",training,administrative,prevention,2nd,failed,True,True,negative,True,False,True,True,True,False,False,True,True,False,True,True,"[""FH1, who was wiping the ascending drill pipe, was not counting tool joints as the drill pipe was being pulled"", ""Floorhand one (FH1) was wiping drilling fluid off the ascending drill pipe""]",high,"On July 8, 2024, at 1908 hours, while pulling out of the hole with drill pipe on the jack-up Enterprise 205 at South Timbalier Block 23, the traveling block struck the crown saver assembly with approximately 117,000 lbs overpull, resulting in $11,210 in damages to the crown saver and crown-o-matic. The driller lost situational awareness by focusing on pipe tally while pulling, and the crown-o-matic failed to trip when contacted by the drill line because the barrel was not set properly. The incident was not immediately reported to BSEE."
08-july-2024_st2023cc_cantium20ev2010r,C-005,"Barrier: Rig-specific procedure for checking crown-o-matic
Role: Documented procedure ensures consistent and safe COM checking
LOD Basis: Procedural control for equipment operation",procedures,administrative,prevention,1st,not_installed,True,False,,True,False,True,True,True,False,False,True,True,False,True,True,"[""When asked for a copy of the rig specific procedure for checking the (COM), the operator could not provide it"", ""the Offshore Installation Manager OIM was asked for a rig specific procedure for checking the COM, he stated they did not have a step-by-step procedure for checking the COM""]",high,"On July 8, 2024, at 1908 hours, while pulling out of the hole with drill pipe on the jack-up Enterprise 205 at South Timbalier Block 23, the traveling block struck the crown saver assembly with approximately 117,000 lbs overpull, resulting in $11,210 in damages to the crown saver and crown-o-matic. The driller lost situational awareness by focusing on pipe tally while pulling, and the crown-o-matic failed to trip when contacted by the drill line because the barrel was not set properly. The incident was not immediately reported to BSEE."
08-july-2024_st2023cc_cantium20ev2010r,C-006,"Barrier: Crew member posted to monitor wire rope and count drum wraps
Role: Dedicated observer ensures COM trip mechanism is properly activated
LOD Basis: Crew communication and monitoring during COM check",monitoring,administrative,prevention,2nd,failed,True,True,negative,True,False,True,True,True,False,False,True,True,False,True,True,"[""DR1 also failed to have a drill crew member watch the wire rope as he was checking the COM"", ""post a crew member to count the wraps on the drum until the COM trips""]",high,"On July 8, 2024, at 1908 hours, while pulling out of the hole with drill pipe on the jack-up Enterprise 205 at South Timbalier Block 23, the traveling block struck the crown saver assembly with approximately 117,000 lbs overpull, resulting in $11,210 in damages to the crown saver and crown-o-matic. The driller lost situational awareness by focusing on pipe tally while pulling, and the crown-o-matic failed to trip when contacted by the drill line because the barrel was not set properly. The incident was not immediately reported to BSEE."
08-july-2024_st2023cc_cantium20ev2010r,C-007,"Barrier: Proper setup and maintenance of crown-o-matic barrel
Role: Ensure COM barrel is correctly positioned to activate trip mechanism
LOD Basis: Equipment maintenance and configuration control",other_engineering,engineering,prevention,1st,failed,True,False,,True,False,True,True,True,False,False,True,True,False,True,True,"[""the COM failed to trip when contacted by the wire rope because the barrel wasn't set properly""]",high,"On July 8, 2024, at 1908 hours, while pulling out of the hole with drill pipe on the jack-up Enterprise 205 at South Timbalier Block 23, the traveling block struck the crown saver assembly with approximately 117,000 lbs overpull, resulting in $11,210 in damages to the crown saver and crown-o-matic. The driller lost situational awareness by focusing on pipe tally while pulling, and the crown-o-matic failed to trip when contacted by the drill line because the barrel was not set properly. The incident was not immediately reported to BSEE."
08-july-2024_st2023cc_cantium20ev2010r,C-008,"Barrier: Driller disengages drawworks clutch upon detecting overpull
Role: Stop upward movement of traveling block when overpull is detected
LOD Basis: Manual intervention to arrest block movement",other_admin,administrative,mitigation,recovery,active,False,False,positive,True,False,True,True,True,False,False,True,True,False,True,True,"[""DR1 heard a change in sound as the traveling block struck the crown saver assembly with 117,000 lbs overpull. He disengaged the drawworks clutch stopping the upward movement"", ""Saw weight indicator jump up so I slacked off""]",high,"On July 8, 2024, at 1908 hours, while pulling out of the hole with drill pipe on the jack-up Enterprise 205 at South Timbalier Block 23, the traveling block struck the crown saver assembly with approximately 117,000 lbs overpull, resulting in $11,210 in damages to the crown saver and crown-o-matic. The driller lost situational awareness by focusing on pipe tally while pulling, and the crown-o-matic failed to trip when contacted by the drill line because the barrel was not set properly. The incident was not immediately reported to BSEE."
08-july-2024_st2023cc_cantium20ev2010r,C-009,"Barrier: Immediate notification to BSEE of incident
Role: Regulatory compliance and incident reporting
LOD Basis: Regulatory requirement for incident notification",active_intervention_to_stop_release,administrative,mitigation,recovery,failed,True,False,,True,False,True,True,True,False,False,True,True,False,True,True,"[""The BSEE Houma District was not orally notified of this incident"", ""The Operator failed to immediately notify The BSEE Houma District of the incident and it was first reported on July 9th, 2024, at 10:57AM""]",high,"On July 8, 2024, at 1908 hours, while pulling out of the hole with drill pipe on the jack-up Enterprise 205 at South Timbalier Block 23, the traveling block struck the crown saver assembly with approximately 117,000 lbs overpull, resulting in $11,210 in damages to the crown saver and crown-o-matic. The driller lost situational awareness by focusing on pipe tally while pulling, and the crown-o-matic failed to trip when contacted by the drill line because the barrel was not set properly. The incident was not immediately reported to BSEE."
10-nov-2024_gc432_murphy20ev2010r,C-001,"Barrier: Pre-tour safety meeting with weather briefing
Role: Communication of hazards and restrictions
LOD Basis: N/A",monitoring,administrative,prevention,1st,degraded,False,True,high,True,False,False,True,True,False,False,False,False,False,True,True,"[""The CM informed all in attendance that the weather was deteriorating, and the seas were building"", ""The CM told all crew members the stern of the ship was secured (crew members not allowed on stern) due to bad weather"", ""The IP attended the pre-tour safety meeting where the CM warned of the worsening weather and rising sea states""]",high,"On 10-NOV-2024 at 0145 hours, an injured person (IP) on the Transocean Deepwater Invictus drillship was struck by a 15-foot wave while standing at the aft handrail despite being informed the stern was secured due to deteriorating weather and building seas. The IP was knocked approximately 20 feet across the rig, possibly striking a bollard, and sustained a fractured right femur. The IP had less than one year offshore experience and was not assigned duties in the secured area but chose to enter it to observe the water."
